,SteamId,ProfileURL,ReviewText,Review,ReviewLength,PlayHours,DatePosted
669,MINDTUG,https://steamcommunity.com/id/MINDTUG/,I don't what I'm doing but hardness of what I do know I'm enjoying,Recommended,53.0,13.5 hrs on record,Posted: 21 June
670,76561199078650230,https://steamcommunity.com/profiles/76561199078650230/,"This game is weird, I have left and came back so many times with this game and each time I learn a new mechanic. So far so good, still have no idea how the economy works, I just put every ones taxes on 100%, but get this game if you want to be confused and frustrated. However, once you get what you want after days of learning, it feels amazing.",Recommended,277.0,132.0 hrs on record,Posted: 21 June
671,76561198970995203,https://steamcommunity.com/profiles/76561198970995203/,very good! yes.,Recommended,13.0,32.5 hrs on record,Posted: 21 June
672,GIMSAGNA,https://steamcommunity.com/id/GIMSAGNA/,make sure you use the hpm mod its good,Recommended,30.0,115.5 hrs on record,Posted: 21 June
673,76561198280906374,https://steamcommunity.com/profiles/76561198280906374/,"I enjoy the paradox strategy games, looking forward to Victoria 3",Recommended,55.0,140.3 hrs on record,Posted: 21 June
674,76561199028021718,https://steamcommunity.com/profiles/76561199028021718/,its a good game buy it,Recommended,17.0,22.9 hrs on record,Posted: 21 June
675,76561199046549912,https://steamcommunity.com/profiles/76561199046549912/,Possibly the best game ever made by paradox...,Recommended,39.0,3.6 hrs on record,Posted: 21 June
676,nomble,https://steamcommunity.com/id/nomble/,economy breaker simulator,Recommended,23.0,20.3 hrs on record,Posted: 20 June
677,76561198168788421,https://steamcommunity.com/profiles/76561198168788421/,"If you like: playing ""the great game"" of empires and using your tangled influence network and alliances to spread your empire, playing as old empires (britain, spain, russia, portugal, the dutch) and bringing them to the modern age, playing as (historical) new empires to usurp the balance and sew chaos, colonizing new lands (but don't like EU$ (oh sorry, 4)), and beating the tar out of china, then this game is great. If you don't like: Combat that can be decided by a literal dice-roll (outnumbered enemy, better leaders, the only advantage is they're on a hill and you lose by a mile because you got a bad dice-roll), trying to create non-historical new empire (good luck trying to save mexico), and just generally wonky alliances that throw everything through a loop (why the hell is the ottoman empire allied with Britain?) then avoid this game at all costs. The combat alone has given me literal headaches.",Recommended,758.0,39.1 hrs on record,Posted: 20 June
678,abcdefghijklmopqrxyz,https://steamcommunity.com/id/abcdefghijklmopqrxyz/,its good,Recommended,7.0,23.9 hrs on record,Posted: 20 June
679,GRARH,https://steamcommunity.com/id/GRARH/,pog,Recommended,3.0,79.7 hrs on record,Posted: 20 June
680,76561198315579074,https://steamcommunity.com/profiles/76561198315579074/,Makes me an epic map gamer. very based.,Recommended,32.0,164.9 hrs on record,Posted: 20 June
681,76561198983047805,https://steamcommunity.com/profiles/76561198983047805/,yes,Recommended,3.0,13.9 hrs on record,Posted: 20 June
682,76561198444185896,https://steamcommunity.com/profiles/76561198444185896/,mussolini.,Recommended,10.0,28.8 hrs on record,Posted: 20 June
683,76561198058299954,https://steamcommunity.com/profiles/76561198058299954/,esse jogo é viciante,Recommended,17.0,67.8 hrs on record,Posted: 20 June
684,76561198354487309,https://steamcommunity.com/profiles/76561198354487309/,incredibly super morden game with great graficks soo good efsfioufjusjufsujfujsujfsuijfusuijfuhjshyhyhihoijiojpodfhiotf,Recommended,110.0,71.8 hrs on record,Posted: 19 June
685,76561198856983420,https://steamcommunity.com/profiles/76561198856983420/,is this true happiness?,Recommended,20.0,273.2 hrs on record,Posted: 19 June
686,Zipling200,https://steamcommunity.com/id/Zipling200/,Pretty good for how old it is,Recommended,23.0,120.7 hrs on record,Posted: 19 June
687,76561198453698933,https://steamcommunity.com/profiles/76561198453698933/,kih,Recommended,3.0,15.7 hrs on record,Posted: 19 June
688,76561198447657334,https://steamcommunity.com/profiles/76561198447657334/,We love ruining the American Dream as Denmark,Recommended,38.0,128.8 hrs on record,Posted: 19 June
689,6714190469051951256,https://steamcommunity.com/id/6714190469051951256/,Stonk,Recommended,5.0,154.5 hrs on record,Posted: 19 June
690,76561198241788466,https://steamcommunity.com/profiles/76561198241788466/,out dated but still fun. hopefully playing v2 will help me with v3 haha,Recommended,58.0,15.4 hrs on record,Posted: 18 June
691,76561199181331174,https://steamcommunity.com/profiles/76561199181331174/,its good,Recommended,7.0,56.9 hrs on record,Posted: 18 June
692,mattman569,https://steamcommunity.com/id/mattman569/,If you need more tea just invade China and sell them some opium.,Recommended,52.0,310.1 hrs on record,Posted: 18 June
693,76561198282773608,https://steamcommunity.com/profiles/76561198282773608/,Victoria 3 confirmed,Recommended,18.0,396.3 hrs on record,Posted: 17 June
694,germanempire11,https://steamcommunity.com/id/germanempire11/,0/10 can't make vicky III when memes anymore,Recommended,37.0,212.0 hrs on record,Posted: 17 June
695,76561198982557923,https://steamcommunity.com/profiles/76561198982557923/,z,Recommended,1.0,33.6 hrs on record,Posted: 16 June
696,76561198400071015,https://steamcommunity.com/profiles/76561198400071015/,Dumby hard to learn but fun in the end.,Recommended,31.0,14.8 hrs on record,Posted: 16 June
697,76561197972311316,https://steamcommunity.com/profiles/76561197972311316/,One of the greats.,Recommended,15.0,589.0 hrs on record,Posted: 16 June
698,76561198799255470,https://steamcommunity.com/profiles/76561198799255470/,A very good just like other paradox games. played for hours and its way smooth.,Recommended,65.0,28.9 hrs on record,Posted: 15 June
699,76561198153507696,https://steamcommunity.com/profiles/76561198153507696/,Joehoe is my favorite :),Recommended,20.0,827.9 hrs on record,Posted: 15 June
700,Mace279,https://steamcommunity.com/id/Mace279/,Has a nice simplistic feel to it and can be pretty interesting after getting the game mechanics down.,Recommended,84.0,280.5 hrs on record,Posted: 15 June
701,76561198369622603,https://steamcommunity.com/profiles/76561198369622603/,my favorite paradox game here's hopping viky 3 is as good sorry for any spelling mistakes english isn't my first language,Recommended,101.0,403.9 hrs on record,Posted: 15 June
702,HexoDoge,https://steamcommunity.com/id/HexoDoge/,Y.,Recommended,2.0,10.1 hrs on record,Posted: 15 June
703,nothingheregoodbye,https://steamcommunity.com/id/nothingheregoodbye/,very accuraqte to history,Recommended,22.0,30.0 hrs on record,Posted: 15 June
704,FutureZeroEnterprise,https://steamcommunity.com/id/FutureZeroEnterprise/,Bery gud,Recommended,7.0,107.9 hrs on record,Posted: 15 June
705,1232131313123,https://steamcommunity.com/id/1232131313123/,"Who knew the people of the most expansive and powerful empire arguably known to man would devolve into, ""Come on England, score some ♥♥♥♥♥♥' goals!"".",Recommended,125.0,74.4 hrs on record,Posted: 14 June
706,76561198799311503,https://steamcommunity.com/profiles/76561198799311503/,Not as good as hoi but still pretty good.,Recommended,33.0,357.9 hrs on record,Posted: 13 June
707,76561198318491388,https://steamcommunity.com/profiles/76561198318491388/,Based,Recommended,5.0,123.9 hrs on record,Posted: 13 June
708,AwilAn,https://steamcommunity.com/id/AwilAn/,"This game is pretty good overall, but Mexico is pretty broken.",Recommended,52.0,126.2 hrs on record,Posted: 13 June
709,MtFun,https://steamcommunity.com/id/MtFun/,Live out all your imperial dreams and make Korea a world .super power in the 1890s. What more could you ask for?,Recommended,91.0,233.1 hrs on record,Posted: 12 June
710,cooploop,https://steamcommunity.com/id/cooploop/,"Game is incomplete without the DLC, so the price is much higher than it seems. Its fun though.",Recommended,77.0,15.6 hrs on record,Posted: 12 June
711,76561198879572434,https://steamcommunity.com/profiles/76561198879572434/,Great ♥♥♥♥.,Recommended,10.0,725.7 hrs on record,Posted: 12 June
712,76561198224386612,https://steamcommunity.com/profiles/76561198224386612/,Steam doesn't count my playtime for vicky 2 for some reason Edit: nvm I fixed it,Recommended,65.0,78.5 hrs on record,Posted: 12 June
713,76561198292071941,https://steamcommunity.com/profiles/76561198292071941/,what,Recommended,4.0,191.0 hrs on record,Posted: 12 June
714,76561198310240327,https://steamcommunity.com/profiles/76561198310240327/,hehe +350 hours of intense colonization & trade wars,Recommended,44.0,361.9 hrs on record,Posted: 12 June
715,76561198024118937,https://steamcommunity.com/profiles/76561198024118937/,Great game everone should be forced to play it :=),Recommended,41.0,37.2 hrs on record,Posted: 12 June
716,76561198829029922,https://steamcommunity.com/profiles/76561198829029922/,ok,Recommended,2.0,135.9 hrs on record,Posted: 11 June
717,76561198236305322,https://steamcommunity.com/profiles/76561198236305322/,"Vic2 is a great and incredibly complex game and I don't think its gotten half the attention it deserves. I understand that for many its mechanics and more complex features are difficult to comprehend, however this should not take away from how amazing it is. Unlike other paradox games *cough* HOI and EU4 *cough* one cannot easily paint the map and become an uber power (unless of course you're playing as Prussia/Germany, which if you play correctly can bone everyone else in the game). The game has mechanics in place which prevent you or the ai from gobbling up all of Europe instead a proper balance of power and international system which you have to operate within. This of course is reflective of the period wherein the concert of Europe and Bismarcks system both served as means of preserving the BOP for most of the 19th century. The infamy mechanic plays an important part in this. The infamy limit is 25 if you go above it the other great powers will gain a cut down to size casus belli against you. However generally speaking this doesn't happen so long as you stay below 25. Of course there are cheats which go around this and furthermore if you build up your military to a ridiculous size it doesn't matter what your infamy is as no one will fight you. However In order to ""win"" this game one must focus on things other than military. This can be difficult as the economic system in the game is incredibly complex and a successful economy means more than keeping the green line green. Furthermore the Pop system is also incredibly complex; each pop represents a single male worker and his three member family. It can be difficult to manage such a system and for new players it is best to not worry too much about any of it, The game is also arguably more long term as opposed to other paradox games in that in order to do well at the end one must lay a solid foundation at the beginning. It is more important to research certain specific techs, encourage literacy, build up industry and establish a network of alliances than to wage war. There are different options available for a player who wishes to achieve their goals other than war itself. War is a useful means of achieving ones goals only when victory is certain, when not one should avoid it. In this sense vic2 is similar to EU4 or crusader kings in that there are many options available for the player. For example if as France you wish to prevent the formation of Germany (an absolute must btw if u do play as France) without firing a shot one can do so by allying with Austria and Denmark and building up a sphere of influence within the German states. If Prussia is able to form the NGF and beat the Danes and Austrians they will come for Alsace-Lorraine after which they will become Germany and well nigh impossible to defeat as France. However by taking the aforementioned actions you can prevent this and preserve the balance of power.  Of course war is also useful in that seizing the Rhineland from Prussia or joining the Austrians in the brothers war can greatly aid you in your goals, but it is not 100% necessary. The point here is that you have many options available before even firing a shot. This adds another lay of complexity to the game. Another great feature is that generally the game remains mostly historically accurate in that nations which in this period did not become major powers won't. In other words you won't find Switzerland taking over all of central Europe, Brunswick unifying Germany or Belgium conquering France. This is because of the infamy system but also due to the diplomatic system, even if they wanted to do such things  none of the nations mentioned could because of the balance of power and the different alliances and great power spheres of influence. Also in vic2 one cannot really wage wars of conquest due to the warscore and infamy limits. The maximum warscore is 100 and each war goal is worth a certain number. This means that all of your war goals, which include your original casus belli, can only add up to a maximum  of 100. If they go above 100 the ai will not accept them. This means that as Belgium for example if you somehow managed to defeat and occupy all of France you cannot conquer it as to take each province costs a certain warscore and to take all of them would add up to well over 100. Therefore at best you could only take maybe two or three French provinces. Furthermore prior to great wars/world wars the infamy cost of taking another civilized nations provinces is 11. This means that if starting the war with 0 infamy you could really only take two French provinces  before going over 25, without cheating. This all means that one cannot blob and paint the map as in other paradox games. This also means that generally in Europe and the Americas one will not find too much border gore. Africa is of course a different matter. The colonial mechanics in the game are interesting. Unlike in EU4 one does not need to send a colonist to areas they wish to colonize, instead there are certain techs that need to be researched and ones ports must be near enough. The only major area which can be colonized is Africa. It is also impossible to colonize Africa before 1870. To colonize one simply needs to select a province and click colonize. Of course this is where one of the failings of vanilla vic2 comes to light; in Africa excluding the far North and South there are only two independent nations; Ethiopia and the Sokoto Caliphate. This of course ignores the many tribal kingdoms which dotted the continent but also makes colonization a fairly easy process. It also often leads to border gore and a terrible mess across the African continent. There are several mods; notably HFM and HPM ( which are musts once one gets the base game and two major dlcs) which 'fix' Africa in that they add in many new nations across the continent and limit any large scale colonization of the continent until after an event modeled on the Berlin conference occurs, usually around 1880. This gives the great powers a ""scramble for Africa"" casus belli which enables them to gobble up the various independent uncivilized nations across Africa. Base game vic2 excluding dlc and mods is only ok however true vanilla vic2 is with both dlc; a house divided and a heart of darkness. Base game vic2 is a burger without the patty. You are not getting the full game without both of those dlc. This is unlike with EU4 or HOI4 where there are loads of dlc and you only really need some of them to fully enjoy the game. With vic2 you absolutely need need both, no question. Both dlc greatly enhance the game and one should not consider buying vic2 without also getting both dlc as you will not enjoy and experience the game to its fullest without them. Of course a problem for many with this is that the base game costs $20 and so do both dlc. This means that to actually play vic2 one would need to spend $60, not 20. Now vic2 is a great game, I wouldn't have played anywhere as much of it as I have if I didn't think so, however it is not worth $60. With this in mind only get the game plus both dlc when it is on sale. Once you've played the game for a few dozen or hundred hours I'd say consider getting the sprite and unit packs as they both add a bit more flavor to the game and it is always satisfying to see your German units marching with full Prussian and imperial German uniforms rather than the standard vanilla ones. There is so much more I could say about this game but I think I've written enough as is. TL;DR: Amazing game, incredibly complex and enjoyable. **Only get with both dlc and when on sale**; the game is amazing, but it isn't worth $60. Also it is nice to ruthlessly exploit workers for all their worth whilst also throwing millions to their deaths in a great war over whether the Netherlands or Spain should control Samoa while Mozart, Wagner and Beethoven play in the background.",Recommended,6483.0,"1,355.6 hrs on record",Posted: 11 June
